82.222.168.106 - - [01/Dec/2017:01:28:36 -0500] "GET / HTTP/1.1" 301 606 "http://www.google.com.tr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwjP-5rRl-jXAhWGHsAKHRTfB3kQFggnMAA&url=http%3A%2F%2Fwww.tariscope.com%2F&usg=AOvVaw2XggjpT-UUJNwfPJe534kQ" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:37 -0500] "GET /en/ HTTP/1.1" 200 8691 "http://www.google.com.tr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwjP-5rRl-jXAhWGHsAKHRTfB3kQFggnMAA&url=http%3A%2F%2Fwww.tariscope.com%2F&usg=AOvVaw2XggjpT-UUJNwfPJe534kQ" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:37 -0500] "GET /modules/mod_slideshowck/themes/default/css/camera.css HTTP/1.1" 200 3601 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:37 -0500] "GET /media/mod_languages/images/ru.gif HTTP/1.1" 200 376 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:37 -0500] "GET /modules/mod_slideshowck/assets/jquery.easing.1.3.js HTTP/1.1" 200 1151 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:37 -0500] "GET /modules/mod_slideshowck/assets/camera.min.js HTTP/1.1" 200 9962 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /media/mod_languages/images/de.gif HTTP/1.1" 200 345 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/information/mini_logo.png HTTP/1.1" 200 8085 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/Icons/personal_area_icon.png HTTP/1.1" 200 21281 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /images/Icons/equipment_icon.png HTTP/1.1" 200 23037 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
